Please, put the cup onto the table!	.i .e'o do punji lo kabri lo jubme	
Lord, put courage into my heart!	.i doi lo nobli do .e'o punji lo ka virnu vau mi	
The movie put me in a happy mood.	.i lo skina pu punji mi lo ka gleki cinmo	
It was a clump of snow on the road.	.i pu snime punli lo dargu	
I have a swelling on my head.	.i da punli lo stedu be mi	
Kevin left earlier than I arrived at the hotel.	.i lo nu la .kevin. cu cliva pu purci lo nu mi mo'u klama lo xotli	
This is my parents' garden where different crops are grown.	.i ti purdi loi rirni be mi lo vrici	
This is flour.	.i ti purmo lo gurni	
That would make sense.	.i racli fau da'i	
It's rational that you chose to talk in Lojban.	.i racli fa lo nu do pu cuxna lo ka tavla bau la .lojban.	
Rabbits breed quickly.	.i lo ractu zi co'a se panzi	
This angle subtends one radian.	.i ti noi jganu cu radno li pa	
gau' is a rafsi of the verb {gasnu}.	.i ra'oi gau rafsi zo gasnu	
A bear is across the river from me.	.i pa cribe cu ragve lo rirxe mi	
The apple is to the north of me.	.i lo berti cu ragve lo plise mi	
The pear is to the north of me.	.i lo berti cu ragve lo perli mi	
Don't trouble yourself saying such things.	.i ko ko na raktu ta'i lo ka cusku lo simsa	
You disturb me making me not learning Lojban.	.i do raktu mi ja'e lo nu mi de'a tadni la .lojban.	
This flower has a delicate form.	.i ti noi xrula cu ralci lo ka se tarmi	
Alice is the main decision maker among the girls.	.i la .alis. cu ralju lo nixli lo ka cuxna	
He keeps pushing the car.	.i ralte lo ka catke lo karce	
I keep two cats.	.i mi ralte re mlatu	
The heart is the muscular organ that pumps blood throughout the body.	.i lo risna cu sluji rango fi lo ka pambe lo ciblu vi'u lo xadni	
This is an organ of insects performing the function of listening.	.i ti rango lo .insekto lo ka tirna	
The light bulb continued burning through the night.	.i lo gusni be fi lo bombila cu ranji lo nicte	
The water continuously covered a large space.	.i lo djacu pu ranji lo barda canlu	
I heard a similar myth about a god.	.i mi pu tirna lo simsa ranmi be pa cevni	
Bronze is composed of copper and tin.	.i lo ransu cu gunma lo tunka joi tinci	
The statue is made of bronze.	.i ti noi vi'u pixra cu ransu	
The dough is soft when being pressurized.	.i lo pesxu cu ranti lo danre	
&quot;Chao&quot; that you said was ironic in that instead of meaning &quot;Hi!&quot; it actually meant &quot;Bye!&quot;	.i zo co'oi poi do pu cusku cu ranxi lo ka se smuni zo coi vau lo ka se smuni zo co'o	
The irony is that I'm not an American.	.i lo te ranxi cu du lo nu mi na merko	
I said &quot;Hello!&quot; to her three times.	.i lo nu mi pu cusku zo coi lo fetsi cu se rapli li ci .i mi pu ci roi cusku zo coi lo fetsi	
The process occurs for the fifth time.	.i lo pruce cu rapli li mu	
This bridge is a natural formation.	.i ti noi cripu cu rarna	
The rat disappeared.	.i lo ratcu co'i canci	
Carbon is a chemical element number 6 and usually has the isotope number 12.	.i lo'e tabno cu ratni li xa li pa re	
That dog has a short tail.	.i tu noi gerku cu se rebla lo tordu	
This is beef.	.i ti rectu lo bakni	
Can only humans laugh?	.i xu lo remna ku po'o ka'e cmila	
A boy threw a stone at the window.	.i pa nanla pu renro pa rokci lo canko	
I survived that terrible situation.	.i mi mo'u renvi lo xlali tcini	
Reptiles inhabit the coast of the river.	.i lo respa cu xabju lo korbi be lo rirxe	
Are you rich in how much land you own?	.i xu do ricfu lo ka ponse lo tumla	
The food is disgusting to me.	.i lo cidja cu rigni mi	
The coin is silver.	.i lo sicni cu rijno	
The rhythm of the phrase said by him was similar to {la la tcu tcu la la}.	.i lo rilti be lo pu se sanga be lo nakni cu simsa lo'u la la cu cu la la lo'u	
{kansa} rhymes with {dansu} in Lojban in that three adjacent letters in each of those words are the same.	.i zo kansa rimni zo dansu la .lojban. lo ka lo ci lamji lerfu je pagbu be ce'u cu simxu lo ka mintu	
Water drains from a tube through holes being under pressure.	.i lo djacu cu rinci pa tubnu za'u pa kevna lo danre	
Intense traffic prevented me from getting to the office.	.i lo carmi flu'ente be lo lo tcadu pu se rinju mi lo nu mi mo'u klama lo briju	
Education is the agent of progress.	.i lo nu ctuca cu rinka lo nu farvi	
I greeted Alice by waving my hand.	.i mi pu rinsa la .alis. ta'i lo ka jai gau slilu fai lo xance be mi	
She works hard which is unusual among students of her age.	.i lo fetsi cu rirci lo ka carmi gunka vau lo tadni poi dunli vo'a lo ka jai nanca	
I was unusual among my friends in being interested in events and not trends.	.i mi pu rirci fi lo pendo be mi fe lo ka se cinri lo fasnu .e nai lo farna	
Edward is a parent of Alice.	.i la .edvard. cu rirni la .alis.	
This is a river in a dry land running its fresh waters in a deep river bed towards the sea from springheads in the mountains.	.i ti rirxe pa sudga tumla lo vifne poi flu'ente lo xamsi lo krasi pe lo cmana lo condi	
I eat rice every day.	.i mi citka lo rismi su'o roi ro djedi	
I felt my heart beating fast.	.i mi pu ganse lo nu lo rinsa be mi cu sutra slilu	
To drink tea is our ritual that we perform every day in order to talk to each other.	.i lo ka pinxe lo tcati su'o roi ro djedi vau fi mi'a ritli lo ka tavla zu'ai	
I avoided becoming ill by eating more and plunging into hot water.	.i mi pu rivbi lo ka bilma vau lo ka zmadu citka .e lo ka jinru lo glare djacu	
The person evaded the police.	.i lo prenu pu rivbi loi pulji	
The boy is throwing stones.	.i lo nanla ca'o renro lo za'u rokci	
A child touched the reflecting surface of the car with his finger.	.i pa verba ne se pi'o lo degji pu pencu lo romge be lo karce	
I drew a circle.	.i mi pu ciska pa cirkulo	
This is a golden ring.	.i ti solji djine	
This boy is European in how he speaks.	.i ti noi nanla cu ropno lo ka tavla tai ma kau	
The mythical animal was procreated by a human and a bull.	.i lo ranmi danlu cu se rorci pa remna pa bakni	
The road is thick here.	.i lo dargu cu rotsu lo ka se pagbu ti	
Roses in the garden have a pleasant scent.	.i pluka panci lo rozgu pe lo purdi	
The old man is weak in being able to drink himself.	.i lo laldo prenu cu ruble lo ka pinxe si'u nai	
The skin is rough.	.i lo skapi cu rufsu	
The ice is melting.	.i lo bisli ca'o co'a litki	
Mineral water, please.	.i .e'o te runta fi lo kunra	
The juice is made of sugar and berries dissolved in water.	.i lo jisra cu te runta lo sakta jo'u lo jbari lo djacu	
This juice costs three euros (European major money units).	.i ti noi jisra cu rupnu li ci la .e'uropas.	
Do you speak Russian?	.i xu do tavla fo lo rusko	
This gem is artificial and made by my father.	.i ti noi jemna cu rutni lo patfu be mi	
Ripe papaya smells disgusting.	.i lo makcu rutpapaia cu se panci lo rigni	
Cows provide us with milk.	.i lo bakni cu sabji lo ladru mi'a	
I will provide you with everything you need.	.i mi ba sabji fi do fe ro se nitcu be do	
Be my blood donor!	.i ko sabji lo ciblu mi	
He was sitting in the cabin of the blue car.	.i ra pu zutse lo sabnu be lo blanu karce	
Light up a match.	.i ko jai gau jelca fai pa sacki	
2.5 is the decimal equivalent of the fraction 5/2 in base 10.	.i me'o re pi mu saclu li mu fe'i re li pa no	
He inhaled some smoke from the fire into his lungs.	.i lo prenu pu sakci lo danmo pe ra'i lo fagri lo fepni	
Warning! The floor is slippery.	.i .o'i lo loldi cu se sakli	
I want some tea without sugar.	.i mi djica tu'a lo tcati be se cau lo sakta	
I celebrated my 10th birthday by travelling to Japan.	.i mi pu salci lo nu mi jai nanca li pa no vau lo ka litru la .nipon.	
This is a slope towards the horizontal surface.	.i ti salpo lo jganu be fi lo pinta	
I like fruit salads.	.i mi nelci lo salta be lo grute	
Have you ever eaten a cassava cake?	.i xu do pu'i citka lo torta be lo samcu	
This computer is easy to use.	.i ti noi skami cu sampu lo ka se pilno	
Alice is not easy to understand.	.i la .alis. na sampu lo ka te jimpe	
The bell had a loud sound.	.i lo janbe pu se sance lo cladu	
{oi} was the sound the brother emitted.	.i zo .oi pu sance lo bruna	
I wrote down words and melody of a song.	.i mi pu ciska lo valsi .e lo zgike vu'o pe lo se sanga	
The girl is singing the song &quot;I love you&quot;.	.i lo nixli ca'o sanga la'e lu mi prami do li'u	
I tried to sing {ui}.	.i mi pu troci lo ka sanga zo .ui	
I am aware that I made a mistake.	.i mi sanji lo ka pu srera	
I hope he is aware of my feelings.	.i .a'o lo nakni cu sanji lo se cinmo be mi	
He was standing on the sand on his feet.	.i ra pu sanli lo canre lo jamfu	
I had a quick meal of eggs and coffee.	.i mi pu citka pa sutra sanmi be lo sovda jo'u lo ckafi	
I like tomato sauce in noodles.	.i mi nelci lo sanso be lo nudle bei lo tamca	
I was expecting rain and took an umbrella.	.i mi pu kanpe tu'a lo carvi gi'e jgari pa santa	
To sleep is a requirement of being healthy.	.i lo ka sipna cu sarcu lo ka kanro	
Support me against my boredom.	.i ko sarji mi lo nu mi badri	
The shell of this mollusk is spiral in form.	.i lo calku be ti noi luska cu sarlu	
What does this triangle signify?	.i ma se sinxa ti noi ci'angulo	
I am in concord with you in what we think about his actions.	.i mi dunli do lo ka jinvi ma kau lo se zukte be lo prenu	
These people are in harmony with nature in interacting with each other.	.i lo za'u vi prenu cu sarxe lo rarna lo ka ce'u jikca ce'u	
I study the medical science.	.i mi tadni lo saske be lo du'u mikce	
Mathematic is a science of how numbers are related to each other based on their analysis.	.i lo cmaci cu saske lo du'u lo namcu cu simxu lo ka ckini vau lo nu lanli lo namcu	
That is exactly what I want.	.i ta mapti lo zabna lo ka jai se djica mi	
The table is exactly two meters long.	.i lo jubme cu satci rau da lo ka mitre li re lo ka clani	
The table is two meters long within an error of 0.01 meters.	.i lo jubme cu satci lo mitre be li pi no pa rau da lo ka mitre li re lo ka clani	
Kevin stroke a cat with a hand.	.i la .kevin. pu satre pa mlatu lo xance	
The room is noisy.	.i da savru bu'u lo kumfa	
These flashes are too noisy.	.i lo vi ru'i nai gusni se la'u li du'e savru mi lo ka se viska	
My friend operated the machine to dig ground.	.i pa pendo be mi pu sazri lo minji lo ka kakpa lo dertu	
The orange has a soft surface.	.i lo sefta be lo najnimre cu xutla	
This fish demonstrates its female sexuality by laying eggs.	.i ti noi finpe ca seksi lo ka punji lo sovda vau lo ka fetsi	
You took a sexy feminine pose.	.i do seksi lo ka se .asna vau lo ka ninmu	
The actor shows her female sexuality by wearing a short skirt.	.i lo tigni cu seksi lo ka dasni pa tordu skaci vau lo ka ninmu	
{mlatu} is a selbrivla.	.i zo mlatu selbrivla	
Furthermore, each cell in the body belongs to one out of many classes.	.i mu'o nai do ro selci be lo xadni cu cmima pa lo so'i klesi	
The dog serves me by bringing shoes.	.i lo gerku cu selfu mi lo ka bevri lo cutci	
Cover your mouth when you sneeze or cough.	.i gau ko ganlo fa lo moklu be do ca lo nu do senci gi'a kafke	
I doubt if it will rain.	.i mi senpi lo du'u ba carvi	
The result is still in doubt.	.i lo jalge ca'o se senpi	
This is a layer of plants between the mountain and the air.	.i ti senta lo spati lo cmana jo'u lo vacri	
I dream about flying in the clouds.	.i mi senva lo nu mi vofli ne'i lo dilnu	
I dream the sound of rain.	.i mi senva tu'a lo sance be lo carvi	
{i} separates sentence from sentence.	.i zo .i te sepli lo jufra lo jufra	
My office is one hour away from my home.	.i lo briju pe mi cu sepli lo zdani be mi zo'ei ze'a lo cacra	
What is the distance to the sea?	.i lo xamsi ti ma sepli	
The doctor inserted the needle into Alice's arm so that the chemical got into the blood.	.i lo mikce cu setca pa jesni pa birka be la .alis. se gau lo nu lo xukmi cu muvdu lo ciblu	
I wash myself.	.i mi lumci lo sevzi	
Are these flies dangerous?	.i xu lo za'u ti ku voi sfani cu ckape	
The parent punished the child for breaking the plate by not allowing playing at home.	.i lo rirni pu sfasa lo verba lo ka jai gau spofu fai lo palta vau lo ka na .e'ande vo'e lo ka kelci bu'u lo zdani	
I would like to buy a sofa.	.i .au mi te vecnu lo pa sfofa	
I dived to the cold water from the shore of the lake.	.i mi pu sfubu lo lenku djacu lo korbi be lo lalxu	
He was whistling something loud.	.i lo nakni pu ca'o siclu lo cladu	
This is a coin issued by French government.	.i ti me lo sicni poi jdini loi fraso turni	
I got three coins one dollar each in value.	.i mi pu cpacu ci lo sicni poi rupnu li pa	
I had no idea of how kind to me you can be.	.i mi pu na te sidbo do lo ka se la'u li xo kau ka'e xendo mi	
Could you help me in studying math?	.i pei .e'o do sidju mi lo ka tadni lo cmaci	
Is the monkey smoking a cigarette?	.i xu lo smani ca'o damva'u lo sigja	
Alice was wearing a silk dress.	.i la .alis. pu dasni pa silka pastu	
Spider's silk can be durable.	.i lo silka be lo .ankabuta ka'e tsali	
Please, pass me the salt.	.i .e'o ko te cpacu lo silna mi	
A salt of Sodium is a food.	.i lo silna be lo sodna cu cidja	
It seems to me that you are studying too hard.	.i mi te simlu fi do fe lo ka se la'u li du'e tadni	
The attempt seemed to be unnecessary.	.i lo nu troci pu simlu lo ka na sarcu	
Her skin was white as snow.	.i lo skapi be lo ninmu pu simsa lo snime lo ka blabi	
I am free as a bird.	.i mi simsa lo'e cipni lo ka zifre	
You and I love each other.	.i do jo'u mi simxu lo ka prami	
Don't be afraid of snakes.	.i ko na terpa lo since	
No wise man is respected by inhabitants of his own country.	.i no prije cu se sinma lo se gugde be lo gugde be vo'a	
0 is the sine of &quot;pi&quot; radians.	.i li no sinso lo radno be li pai	
For cars and pedestrians red light is a sign that they must stop.	.i fi lo karce .e lo cadzu fa lo xunre gusni cu sinxa lo ka bilga lo ka co'u muvdu	
The child is sleeping.	.i lo verba ca'o sipna	
The road goes straight from the south to the north.	.i lo dargu cu sirji lo snanu lo berti	
I'm searching in the furniture for something that one can write on.	.i mi sisku lo ka te ciska vau lo nenri be lo nilce	
Stop babbling!	.i ko sisti lo ka bebna tavla	
I quoted Alice referring to the fact that the mother is not yet at home .	.i mi cusku lo sitna be la .alis. bei lo du'u lo mamta nau nu'o mo'u klama lo zdani	
How to make such a tasty soup is a secret to me.	.i lo tadji be lo nu zbasu lo poi tai kukte vau stasu cu sivni mi	
I bought a short skirt.	.i mi pu te vecnu pa tordu skaci	
My computer is broken.	.i lo skami pe mi cu spofu	
The skin on my neck is red.	.i lo skapi be lo cnebo be mi cu xunre	
It is colored red.	.i lo dacti cu skari lo xunre	
To me the flower has the color of the sky.	.i lo xrula cu skari lo tsani mi	
The guide explained to us that we would leave later in that the bus hadn't yet arrived.	.i lo gidva pu skicu fi mi'a fe lo nu mi'a cliva ca lo lerci vau lo nu lo .aftobuso nu'o mo'u klama	
I told an interesting story to my child.	.i mi pu skicu pa cinri lisri pa panzi be mi	
I am going to water ski.	.i .ai mi se marce lo skiji be lo djacu	
I should repair runners of this water sled.	.i .ei mi cikre lo skiji be lo djacu bei ti	
This cable consists of 8 filaments.	.i ti skori bi da	
That is a metal cable.	.i tu skori lo jinme	
The trench in the ground is wide.	.i lo skuro be lo dertu cu ganra	
I'm not familiar with Kevin.	.i mi na se slabu la .kevin.	
Alice is familiar to me in cooking tasty cakes.	.i la .alis. cu slabu mi lo ka jukpa lo kukte torta	
The acid made my hand hurt.	.i lo slami pu jai rinka lo nu lo xance be mi cu cortu	
I notice that my 6-cylinder car is much more powerful than my old car.	.i mi zgana lo nu lo karce pe mi zi'e pe lo xa mei slanu cu zmadu lo laldo karce pe mi lo ka vlipa vau so'i da	
Lemon is sour to most people.	.i lo limxone cu slari so'e remna	
The milk turns sour fast.	.i lo ladru cu sutra lo ka slari	
This bag is plastic.	.i ti noi dakli cu slasi	
The milk froze and is now solid.	.i lo ladru mo'u dunja gi'e ca sligu	
The dog followed the master, wagging its tail.	.i lo gerku pu jersi lo jatna fau lo ka jai gau slilu lo rebla be vo'a	
A light bulb was flickering every second changing from red to blue light.	.i pa bombila pu slilu lo snidu lo ka te gusni lo xunre jo'u lo blanu	
The two boys were running to and fro.	.i lo re nanla pu slilu fi lo ka bajra se ka'a jo'u te ka'a	
Sulfur is used for making matches.	.i lo sliri cu se pilno fi lo ka zbasu lo sacki	
Touch and feel the muscle of my arm.	.i ko palpi lo sluji be lo birka be mi	
I'm going to have a tomato and an onion.	.i .ai mi co'e lo tamca jo'u lo sluni	
This soup tastes of onions.	.i ti noi stasu cu se vrusi lo sluni	
A cat has caught a mouse.	.i pa mlatu mo'u kavbu pa smacu	
I'm not sure in my guess about the weather.	.i mi na birti lo se smadi be mi bei lo tcima	
I guess you and I will have to walk for long time.	.i mi smadi lo nu mi'o ba bai ze'u cadzu	
The sea looks quiet in sound from here.	.i lo xamsi cu simlu lo ka smaji ti	
I taste the taste of the orange.	.i mi smaka lo tasta be lo najnimre	
I taste an orange.	.i mi smaka pa najnimre	
I feel something sweet.	.i mi smaka su'o titla	
The forest is full of monkeys.	.i lo boske cu culno lo smani	
I can't find my socks.	.i mi fliba lo ka zvafa'i lo smoka pe mi	
Eat with a spoon.	.i ko citka se pi'o lo pa smuci	
I succeeded in producing fire by rubbing one stick against another.	.i mi pu snada lo ka gasnu tu'a lo fagri vau lo ka jai gau mosra pa grana pa grana	
My friend live to the south of this place.	.i lo pendo be mi cu xabju bu'u lo snanu be ti	
I ran in 15 seconds.	.i lo nu mi pu bajra cu snidu li pa mu	
The snow is cold.	.i lo snime cu lenku	
The cheese sticked to my mouth.	.i lo cirla pu snipa lo moklu be mi	
I ate a bread sandwich with meat inside.	.i mi pu citka pa snuji be lo rectu bei lo nanba	
We are safe from a possible attack of big cats.	.i mi'o snura lo ka se gunta lo bramlatu	
It was deliberate on the part of Kevin to hit Alice.	.i lo ka darxi la .alis. pu to'e snuti la .kevin.	
The error happened accidentally on the part of the researcher.	.i lo ka srera pu snuti lo lanli	
This is a soya soup.	.i ti stasu lo sobde	
Sodium (Na) is an alkali metal.	.i la .natriium. cu sodna	
I was drinking an ice cream soda.	.i mi pu pinxe lo sodva be lo bisli kruji	
Gold is expensive.	.i lo solji cu kargu	
Electrical junctions with gold surfaces are good transmitters.	.i lo letri te jorne poi lo solji cu sefta cu xe benji se la'u li rau	
Have you sown the seeds in the ground?	.i xu do mo'u sombo lo tsiju lo dertu	
This is an army of approximately 1000 soldiers.	.i ti se sonci pa ki'o ji'i da	
I should go to a food store.	.i .ei mi klama lo sorcu be lo cidja	
Is the data store active?	.i xu lo sorcu be lo datni cu .akti	
He was growing sorghum to feed chickens.	.i ra pu jai gau farvi fai lo sorgu te zu'e lo ka jai gau citka lo jipci	
I'm sort of happy.	.i mi sorta lo ka gleki	
I took several hen eggs.	.i mi pu lebna so'o sovda be lo jipci	
I am surprised that you can play the horn.	.i mi se spaji lo nu do kakne lo ka zgipli lo tabra	
The woman polished her body with a chocolate.	.i lo ninmu cu spali lo xadni be vo'a lo cakla	
Is she Spanish?	.i xu lo ninmu cu spano	
The plant is growing.	.i lo spati cu banro	
My spouse works as a doctor.	.i lo speni be mi cu se jibri lo ka mikce	
Give me a piece of an apple.	.i ko sabji lo pa spisa be lo plise mi	
Give me a piece of an pear.	.i ko sabji lo pa spisa be lo perli mi	
That is a hospital treating children for viral diseases.	.i tu spita lo verba lo te bilma pe gau lo vidru	
The mill is broken and is not producing the flour.	.i lo molki cu spofu lo ka cupra lo purmo	
The bomb exploded into pieces.	.i lo jbama pu spoja lo pagbu	
I responded to the question by replying &quot;Yes.&quot;	.i mi pu spuda lo se retsku lo ka spusku zo je'u	
The person responded to her offer with laughter.	.i lo prenu pu spuda lo se friti be lo fetsi lo ka cmila	
The computer is not responding.	.i lo skami na spuda	
I spit some tea from a cup onto the table.	.i mi pu sputu lo tcati pa kabri lo jubme	
The rod seems to be standing vertically from my position.	.i lo grana cu simlu lo ka sraji mi	
I scratched my head.	.i mi pu sraku lo stedu be mi	
Is that girl Australian?	.i xu tu noi nixli cu sralo	
Please write about related to your real experience.	.i .e'o do ciska lo srana be lo fatci se lifri be do	
Is your journey a business trip?	.i xu lo nu do litru cu srana lo jibri be do	
Cows need grass.	.i lo'e bakni cu jai sarcu fai tu'a lo'e srasu	
I made a mistake in choosing my spouse.	.i mi pu srera lo ka cuxna ma kau noi speni mi	
I made a mistake by going to Madrid.	.i mi pu srera lo ka klama la .madrid.	
I think it'd be rational to continue keeping silence.	.i mi sruma lo nu racli vau lo nu ca'o smaji	
The school is surrounded by mountains and lakes from all sides.	.i lo ckule cu se sruri lo cmana joi lo lalxu lo ro korbi	
Be honest with me in saying what you did.	.i ko stace mi lo ka pu smusku lo nu do pu zukte ma kau	
Frankly, I don't know.	.i sei mi stace mi na djuno	
I'd like a vegetable soup.	.i .au stasu lo stagi	
This root is a vegetable of potato plant.	.i ti noi genja cu patlu stagi	
I have an interest in Chinese ceramics.	.i mi se cinri tu'a lo jungo staku	
I am going to stay here for three days.	.i mi te mukti lo ka stali vi ku ze'a lo djedi be li ci	
A bear is climbing up a trunk of a high tree.	.i pa cribe ca'o cpare lo stani be pa clani tricu	
The horse carefully stepped on the ice with her hoofs.	.i lo xirma pu jundi stapa lo bisli lo sufti	
I stepped to the bridge.	.i mi pu stapa se ka'a lo cripu	
I ate a bean soup with salt.	.i mi pu citka lo stasu be lo dembi jo'u lo silna	
She has talent for making dolls.	.i ra stati lo ka zbasu lo bambola	
He was frustrated of Alice's regular complaints.	.i lo nakni pu steba lo nu la .alis. di'i pante	
Among living beings, only humans use wheel.	.i fi lo jmive fa lo remna cu se steci lo ka pilno lo xislu	
The child's head is hot.	.i lo stedu be lo verba cu glare	
This is a lock for sealing this box; a suitable key is to be inserted into it.	.i ti stela ti noi tanxe vau lo ka te setca lo mapti ckiku	
The vertex of this cone subtends 1 steradian.	.i lo te kojna be fi ti cu stero li pa	
America is to the west of Africa when viewed from here.	.i la .amerik. cu stici la .afrik.	
What restaurant would you recommend?	.i da'i do stidi tu'a ma noi gusta	
Her proposal was to destroy the building.	.i lo se stidi be lo fetsi pu du lo nu daspo lo dinju	
Any line segment can be changed in its length to any degree.	.i ro linji ka'e cenba lo ka clani ma kau vau ro da	
Feel free to move the chair here and be seated.	.i .e'a do jai gau muvdu fai lo stizu ti gi'e zutse	
He is stable in is views.	.i ra stodi lo ka jinvi ma kau	
I am full.	.i lo stomaxu be mi cu culno	
My rural house is to the west of the city apartment when viewed from here.	.i lo nurma zdani be mi cu stuna lo tcadu zdani	
Buildings are structures made of bricks.	.i lo dinju cu stura lo bliku	
Sentence is a structure made of words.	.i lo jufra cu stura lo valsi	
Where is a hospital?	.i ma stuzi lo spita	
The fruit is dry of juice.	.i lo grute cu sudga lo jisra	
You should fit the shoe to the horse's hoof with nails.	.i .ei do lasna lo cutci lo sufti be lo xirma lo dinko	
Today I woke up fast.	.i lo nu mi co'a cikna cu pu suksa lo cabdei lo temci be lo nu mi sipna	
8 = 5 + 3.	.i li bi sumji li mu li ci	
I smell the scent of flowers.	.i mi sumne lo panci be lo xrula	
I feel a flower scent.	.i mi sumne lo xrula	
{mi} is the third argument of the verb {dunda}.	.i zo mi sumti lo ka dunda vau zo fi	
Garlic gives off a strong odor.	.i lo sunga cu se panci lo carmi	
Lamb's wool is soft.	.i lo sunla be lo lanme cu xutla	
I relax myself by lying on a sofa.	.i mi surla lo ka vreta pa sfofa	
Alice was fast enough in putting the bottle into the box.	.i la .alis. pu sutra lo ka punji lo botpi lo tanxe	
Coal consists of carbon.	.i lo kolme cu marji lo tabno	
Elephants produce sounds similar to trumpet.	.i lo xanto cu bacru lo simsa be lo sance be lo tabra	
Heating is how you cook an egg.	.i lo nu jai gau glare cu tadji lo nu jukpa lo sovda	
I study math.	.i mi tadni lo cmaci	
The coat is tight on the child in its back part.	.i lo kosta cu tagji lo verba lo ka bekpi se pagbu	
I'm going to take a taxi.	.i .ai mi klama fu lo taksi	
I challenged him in finding the answer.	.i mi pu talsa lo nakni lo ka facki lo danfu	
I don't like the taste of tomatoes.	.i mi na nelci lo tasta be lo tamca	
I hit my thumb with a hammer.	.i mi pu darxi lo tamji be mi se pi'o pa mruli	
You are my cousin since we have the same paternal grandfather.	.i do tunba mi lo ka patfu be lo patfu	
A girl with a cheeky smile on her face was standing at the blackboard.	.i ne'a lo tanbo pu sanli fa pa nixli noi lo flira zo'u darsi cisma	
Put the tongue out.	.i gau ko punli fa lo tance	
1 is the tangent of &quot;pi/4&quot; radians.	.i li pa tanjo lo radno be li pai fe'i vo	
He smokes tobacco.	.i ra vasxu lo tanko	
{melbi ractu} is a tanru (compound verb) with seltau {sutra} and tertau {bajra}.	.i lu sutra bajra li'u cu tanru zo sutra zo bajra	
This is a bowl for salad.	.i ti tansi lo salta	
He brought a box of pens.	.i ra pu bevri pa tanxe be lo penbi	
The road pavement contains tiles.	.i lo sefta be lo dargu cu vasru lo tapla	
She said to him &quot;It's not your baby.&quot; (about her not yet born child).	.i lo ninmu pu cusku fi lo nanmu fe lu ti tarbi mi do pe na ku li'u	
Isn't it pleasant to look at stars at night?	.i xu nai pluka fa lo ka catlu lo tarci ca lo nicte	
I can't clean my shirt of the tar.	.i mi na kakne lo ka lumci lo creka lo tarla	
Whales have the form of fishes.	.i lo balnema cu se tarmi lo finpe	
The best behaviour for you would be keeping silence.	.i traji xamgu se tarti do fa lo ka da'i smaji	
I'm thirsty.	.i mi taske	
I'm dying for a juice!	.i mi mutce taske lo jisra	
Jumping over the fence, this is how l got into the garden.	.i lo ka plipe ga'u lo bitmu pu tasmi lo nu mi pu co'a zvati lo purdi	
The bread has a sweet taste.	.i lo tasta be lo nanba cu titla	
I'm tired of your numerous complaints.	.i mi tatpi lo nu do so'i roi pante	
She has big boobs.	.i ra se tatru lo barda	
Keep silence when I'm talking to Alice in Lojban about love.	.i ko smaji ca lo nu mi tavla la .alis. fo la .lojban. fi lo nu prami	
This fur coat is used by those who are in mountains and protects from cold.	.i ti noi sunla kosta cu taxfu lo zvati be lo cmana gi'e jai bandu fi lo nu lenku	
He has a bad habit of biting his fingernails.	.i ra se ke xlali tcaci lo ka batci lo jgalu	
The main city of this country is far away from here.	.i lo ralju tcadu be lo bu'u gugde cu darno ti	
This is a train station.	.i ti tcana lo trene	
I'm drinking tea brewed from green leaves.	.i mi pinxe lo tcati be lo crino pezli	
I am big compared to you.	.i mi poi tcemi do barda	
The violent hail spreads from here to another country.	.i lo bratu carvi cu tcena fo ti fe lo drata gugde lo vlile	
The red color of the berry misled me into thinking that it's safe to eat it.	.i lo nu lo jbari cu xunre cu tcica mi lo ka pensi lo nu to'e se ckape lo ka citka lo jbari	
I have read what is written on the wall.	.i mi mo'u tcidu lo se ciska lo bitmu	
She arrived on time.	.i lo fetsi pu ku ca lo se tcika mo'u klama	
I arrived in time.	.i mi ca lo se tcika ba'o mo'u klama	
1 pm tomorrow is when we should leave.	.i li .cy. pa ci tcika lo nu .ei mi'o cliva vau lo bavlamdei	
The shop starts working today at 9:30.	.i li .cy. so .my. ci no tcika lo nu lo pa zarci co'a .akti vau lo cabdei ti	
Today at 10:05:27 (Japanese timezone) is the time of the rocket starting the flight.	.i li .cy. pa no .my. mu .sy. re ze tcika lo nu lo jakne co'a vofli vau lo cabdei la .nipon.	
Language is always an important detail of a society.	.i lo bangu cu ro roi vajni tcila lo cecmu	
&quot;What is the weather today in Moscow?&quot; &quot;It is sunny.&quot;	.i lu ma tcima la .moskov. ca lo cabdei li'u lu lo solri li'u	
How did you fell down (what were the circumstances of your falling)?	.i ma tcini lo nu do pu farlu	
What are the terms of usage?	.i ma javni lo nu pilno	
Studying a branch of science that you don't like is a crazy situation.	.i lo nu tadni lo saske poi lo no'a na nelci cu cizra tcini	
This symbol labels words as being new.	.i ti noi sinxa cu tcita lo valsi lo ka cnino	
Three hours passed from the time I left the building till the time the mother arrived at it.	.i lo cacra be li ci cu temci lo nu mi co'a klama fi lo dinju vau lo nu lo mamta mo'u klama lo dinju	
9 is the exponential result of 3 to the power 2.	.i li so tenfa li ci li re	
The rind of the tree has a rough texture.	.i lo pilka be lo tricu cu se tengu lo ka rufsu	
This is the planet of humans.	.i ti terdi lo remna	
I'm afraid that my mom will see this.	.i mi terpa lo nu lo mamta cu viska ti	
This network station stores 1 Terabyte of data.	.i ti noi tcana cu terto lo bitni be li bi lo ka vasru	
