Why are you still here?	mu'i ma do za'o zvati vi
Why sentences? …you may ask. Well, because sentences are more interesting.	mu'i ma jufra i ka'e cpedu i ge'e mu'i lo nu lo jufra cu cinri zmadu
Why did he stop smoking?	mu'i ma ko'a pu co'u danmo zei vasxu
Why is Tom doing this?	mu'i ma la tom zukte lo co'e
Why do people kill themselves?	mu'i ma le'e prenu cu catra vo'a
Why won't my dog eat dog food?	mu'i ma lo mi gerku ku na cikta lo gerku cidja
Why did I do that?	mu'i ma mi co'e
Why am I working hard?	mu'i ma mi mutce gunka
Why don't you buy a vehicle?	mu'i ma mi'o na te vecnu lo marce
Why are they angry?	mu'i ma ra fengu
Why is he angry?	mu'i ma ra fengu
Why is she angry?	mu'i ma ra fengu
Why doesn't he come back?	mu'i ma ra na sevzi zei xruti
What is the motivation for you to drink water?	mu'i ma do pinxe loi djacu
Why do you do it?	mu'i ma do zukte
Why are these teenagers laughing?	mu'i ma lo ta verntineidja cu cmila
Have you finished?	mu'o pei
That's why I share this news.	mukti lo nu mi te nuzba
It's raining cats and dogs.	mutce carvi
He plays the piano very well.	mutce certu lo zu'o pilno lo pipno
He was wide awake.	mutce cikna
He's wide awake.	mutce cikna
She was wide awake.	mutce cikna
She's wide awake.	mutce cikna
It's very humid.	mutce cilmo
That's very childish.	mutce ckaji lo ka verba
It's very dangerous.	mutce ckape
It's a very dangerous system.	mutce ckape ciste
Thanks a lot, Tom.	mutce ckire doi tom
The pain is agonizing.	mutce cortu
It's very hot today.	mutce glare ca lo cabna zei djedi
Yesterday was hot.	mutce glare ca lo purci zei lamji zei djedi
It's very easy to use.	mutce jai frili fai lo ka se pilno
He's a devout Catholic.	mutce la'oxi'o
She's a devout Catholic.	mutce la'oxi'o
Today is very cold.	mutce lenku ca lo cabna zei djedi
It's quite difficult to master French in 2 or 3 years.	mutce lo ka nandu ku fa lo ka lo nanca be li su'e ci cu temci lo nu co'a cilre tu'a lo fraso zei bangu kei lo nu co'a certu tu'a ri
It is quite a surprise to see you here.	mutce lo ka se spaji ku fa lo nu viska lo nu do ti zvati
It's so beautiful.	mutce melbi
This is very difficult.	mutce nandu
He really likes the United States.	mutce nelci lo merko zei gugde
They're very useful.	mutce pilno zei xamgu
It's very important to explain the risks to Tom.	mutce se vajni lo nu ciksi lo ka ckape ku la tom
It's extremely important to do sport every day.	mutce se vajni lo nu di'i zukte lo zu'o xadni zei kelci zei ciste
It's extremely important to do sport every day.	mutce se vajni lo nu zukte lo zu'o xadni zei kelci zei ciste se ti'u ro djedi
It's as old as the hills.	mutce slabu
It's very quiet.	mutce smaji
She is very afraid of the dark.	mutce terpa tu'a lo manku
How cold it is!	mutce u'e lenku
She cooks very well.	mutce xamgu jukpa
She's very innocent.	mutce zabna zei bebna
This is a lot more fun than studying.	mutce zdile zei zmadu lo nu tadni
It won't happen again.	na ba za'u re'u fasnu
You don't have to tell the truth all the time.	na bilga lo ka ro roi jetnu zei cusku
It's not raining.	na ca'o carvi
Don't kill yourself.	na catra ko
Talking in the library is not allowed.	na curmi lo nu bacru di'o le cukta zei zdani
He does not say.	na cusku
Either they don't want to or they can't.	na djica gi'o nai na kakne
The cause of the fire was unknown.	na djuno fi lo rinka be lo fagri
It's wrong.	na drani
It is not the correct solution.	na drani danfu
It's not us.	na du mi'a
This is unusual.	na fadni
No.	na go'i
No, I am not married.	na go'i i mi na speni
No, I agree.	na go'i i mi tugni
No, he didn't.	na go'i i ra na co'e
No, it's not.	na go'i i ra na co'e
No, I agree.	na go'i ie
It's impossible to fix.	na jai cumki fai lo ka cikre ce'u
That is not true.	na jetnu
Please tell me it's not true.	na jetnu a'o sei e'e ko skicu
It's not clean.	na jinsa
There is no life without water.	na ka'e ku jmive se cau lo djacu
It's not googleable.	na ka'e se gugle
A dog can't climb up a wall.	na kakne fa lo gerku lo ka cpare lo bitmu
It's unbelievable.	na krici kakne
Not all blondes are dumb.	na ku ro blondino cu menli zei to'e zei certu
This sentence is false.	na nei
There's no need to be afraid.	na nitcu lo ka terpa
It's not a date.	na nu prami zei litru
You need not have come here so early.	na pu sarcu fa lo nu lo nu do pu darca cu tai clira
It is not always cold in Hokkaido.	na ro roi lenku bu'u la xokaidon
She was nearly frozen to death in the snow.	na ru'e morsi zei dunja ne'i lei snime
It doesn't require you to be a polyglot.	na sarcu fa lo nu do so'i zei bangu zei certu
It's nothing to be ashamed of.	na se ckeji
That's not what I meant.	na se smuni fi mi
He's out of touch with reality.	na se zasti
She's out of touch with reality.	na se zasti
He does not wear a hat.	na stedu zei taxfu
She isn't married.	na speni
You don't marry someone you can live with — you marry the person whom you cannot live without.	na spenbi'o lo prenu poi lo ka jmive zei kansa ke'a cu frili i spenbi'o lo prenu poi lo ka na jmive zei kansa ke'a cu nandu
This has nothing to do with me.	na srana mi
It is not so.	na tai co'e
It's not that bad.	na tai xlali
I'm not in a position to answer.	na tcini lo nu mi spuda
It doesn't matter what she said.	na vajni fa lo nu le fetsi pu cusku ma kau
It doesn't matter what he said.	na vajni fa lo nu le nakni pu cusku ma kau
It's not important to me what you decide to call me.	na vajni mi fa lo nu do jdice lo ka te cmene mi ma kau
It's not safe here.	na vi snura
This is no joke.	na xalbo
It isn't new.	na'e cnino
It's not surprising.	na'e se spaji
There is no breeze here.	na'e vi brife
What you say is usually true.	na'o ku lo se smuni zei cusku be do cu jetnu
It's your problem, not mine.	nabmi do e nai mi
This is our problem.	nabmi mi'ai
I'm not blind.	nai mi na'e viska
It doesn't matter so much.	nai mutce vajni
It doesn't look so bad.	nai simlu lo ka mutce xlali
Aren't you ready?	nai pei do bredi
All mountains are not green.	na ku ro cmana cu crino
Mountains are not necessarily green.	na ku ro cmana cu crino
Not all were satisfied.	na ku ro da pu se mansa
It is impossible to do it.	na'e cumki fa lo nu zukte ra
No matter what I do, she says I can do better.	na'e vajni fa ma kau poi mi gasnu i ko'a cusku lu mi kakne lo nu xamgu zei zmadu gasnu li'u
It's hard.	nandu
This is difficult.	nandu
It's hard to get people to change.	nandu fa lo ka jai gau cenba fai lo prenu
It is difficult to catch a rabbit by hand.	nandu fa lo nu kavbu lo cicractu lo xance
It is not easy to catch a hare with your bare hands.	nandu fa lo nu kavbu lo cicractu lo xance
It's hard to do.	nandu fa lo nu zukte
This is difficult for Tom.	nandu fe la tom
It's hard for me, reading letters on the monitor.	nandu mi fa le nu tcidu lo lerfu pe le vidni
It's a hard question.	nandu preti
Can you believe it?	nandu xu nai fa lo ka krici
Now the story is over.	nau lo nu cusku lo lisri cu mulno
I'm now your boss.	nau mi do jatna
How intuitive!	ne'au nai racli
Silence in the court!	ne'i le flalu zei pajni zei zdani ku ko smaji
It's cold in here.	ne'i lenku
It's dark inside.	ne'i manku
This sentence is true.	nei
He likes fishing.	nelci lo nu kalte lo finpe
He likes tea.	nelci lo tcati
He likes this book.	nelci lo vi cukta
My favorite sport is soccer.	nelci zei traji be mi esporte fa lo fudbolo
Where is the entrance to the museum?	nenri zei kalri lo muzga tu'i ma
The children are playing under the lime tree.	ni'a loi ri'onimre tricu loi verba cu kelci
Why?	ni'i ma
What makes us human?	ni'i ma mi'ai remna
Why is that wrong?	ni'i ma na drani
I finished building my Gundam model. I feel so lonely.	ni'o ui nai ro'a nai mi mo'u zbasu lo pe mi se kelci no'u la gandam
I'm just puttering here by myself, fixing my computer.	ni'o ui ro'a cu'i mi cikre lo pe mi skami
Are you still not understanding what we're saying, 'sir'? =P	ni'o xu do za'o na'e jimpe fi lo se cusku be mi'ai vau ga'i io nai u'i
We must go there whether we like it or not.	nitcu lo nu mi'o klama i ju mi'o nelci ra
Fresh air is necessary to good health.	nitcu loi vifne djacu lo nu kanro
Very little is needed to make a happy life.	nitcu su'o nai sai da lo nu jai gau gleki nu zei jmive
It is impossible to do it.	no ba'oi go'i
No beer before four!	no birje pu lo nu se tcika be li vo
There is no god.	no cevni cu zasti re'e nai
She doesn't have any enemies.	no da bradi ra
Nothing is holy.	no da censa zi'o
There's no food.	no da cidja
There's no coffee.	no da ckafi
I have no name.	no da cmene mi
Nobody knows what it is that has been bothering him so much.	no da djuno fi lo nu ma kau se pante zei pensi be ko'a mutce
Nobody knows why.	no da djuno lo du'u jalge ma kau
No one knows the reason.	no da djuno lo du'u ma kau krinu
Nobody knows the truth.	no da djuno lo jetnu
No one has to help. And no one helps.	no da ei sidju i ca'a ku no da sidju
It's free.	no da jdima ti
Nobody understands me.	no da jimpe fi mi
There are no clocks in my room.	i ne'i le mi kumfa no da junla
Nobody came.	i no prenu pu klama
Nobody believes what I say.	no da krici lo se cusku be mi
I'm unemployed.	no da pleji zei pilno mi
I do not have a sister.	no da mensi mi
I can't see anything.	no da mi ka'e se viska
No one told me.	no da mi pu djuno zei gasnu
There's no problem.	no da nabmi
There's nothing inside.	no da nenri
Nobody needs me.	i no prenu mi nitcu
I don't have a ticket.	no da pikta mi
Nobody was paying attention to her.	no da pu ca'o jundi ra
No one ate the cake.	no da pu citka le torta
Nobody called.	no da pu fonxa zei jorne
No one told me.	no da pu jai gau djuno fai mi
No one believed me.	no da pu krici lo me mi moi
There's no choice.	no da se cuxna
There's no salt.	no da silna
Nobody tells me anything.	i no da skicu su'o de mi
No one succeeds in the world without effort.	no da snada bu'u le munje se ja'e le nu le nei na troci
There's no gold.	no da solji
No one speaks with me.	no da tavla mi
There's nothing wrong.	no da to'e drani
There are no houses around here.	no da va zdani
There is no word for liberty in the Russian language.	no da valsi lo se zifre lo banru'usu
There's nothing here.	i no da zvati ti
There's no door.	no da vorme
Nobody lives with me.	no da xabju ka'ai mi
Nothing is better than health.	no da xamgu zmadu lo za'i kanro
Nothing is better than health.	no da xamgu zei zmadu lo za'i kanro
Absolutely nothing is permanent in life.	no da ze'u vitno ca lo nu jmive
Nothing is better than health.	no da zmadu lo za'i kanro vau lo ka xamgu
No one else knows what it's like to be me.	no drata zei prenu cu djuno lo du'u ma kau li'i ce'u du mi
No one else knows what it's like to be me.	no drata zei prenu cu djuno lo du'u ma kau li'i zei du mi
No one else knows what it's like to be me.	no drata zei prenu cu djuno lo du'u zei du be lo li'imdu be lo kamcedu be mi
No clouds were in the sky.	no dilnu pu zvati lo tsani
I really have nothing else to say.	no drata cu poi'i lo nu mi cusku ke'a cu sarcu
I really have nothing else to say.	no drata cu poi'i mi cusku zei djica ke'a
There is no dog which is bigger than this one.	no gerku cu barda zmadu ti
There is no dog which is bigger than this one.	no gerku cu barda zei zmadu ti
There is no dog which is bigger than this one.	no gerku cu zmadu ti lo ka barda
There was no one home.	no jmive pu zvati lo zdani
None of these things surprise me.	no le dacti cu jai spaji mi
There is nobody about.	no lo prenu cu zvati
Nothing is achieved without effort.	no na se gunka cu se snada
A Japanese would never do such a thing.	no ponjo zei prenu cu zukte da'i su'o simsa
No man is a prophet in his own country.	no prenu cu censa bu'u lo gugde be vo'a
No one respects anyone who respects everyone but him or herself.	no prenu cu sinma su'o prenu poi ke'a sinma da'a pa prenu e nai ke'a
No one knew it.	no prenu pu djuno
Nobody was around.	no prenu pu jibni
No one was in the swimming pool.	no prenu pu nenri le rutni zei lalxu
There was nobody there.	no prenu pu zvati
None of these things surprise me.	no ru mi spaji
There is no sugar here.	no sakta cu zvati
No students could answer the question.	no tadni pu ka'e spuda lo preti
That has nothing to do with him.	no va'e srana ra
I don't care at all.	no va'e vajni mi
I have nothing better to do.	no xamgu zei zmadu cu kaipti lo ka mi ca ti zukte
No house has only one roach in it.	no zdani cu se nenri pa po'o jalra
There are no houses around here.	no zdani cu va zvati
Nobody was paying attention to her.	no da jundi ko'a
You cannot tame a wolf.	no da kakne lo nu to'e zei cilce zei gasnu lo labno
Ann has no sister.	no da la an mensi
There wasn't any cat there.	no da poi mlatu va zvati
Nobody owns the moon.	no da ponse la lunra
Nothing had moved.	no da pu muvdu
Nobody saw anything.	no da pu viska de
No one's getting left behind.	no da se festi zei cliva
No one seems to listen to us anymore.	no da si'au ca'o tirna zei jundi mi'ai
Nobody speaks to me.	no da tavla mi
I don't have a TV at my place.	no da ve tivni ne'i lo mi zdani
Nothing is the greatest positive integer.	no da zmadu zei traji lo ro no zei zanru mulno zei namcu
What kind of nonsense is that?	no zei se zei smuni
It's lunch time.	nu donri zei midju zei sanmi
It's only a game.	nu kelci po'o
She doesn't want me to speak about this issue.	nu mi tavla fi ko'a kei to'e djica
When is the party?	nu salci ca ma
I give you my word.	nu'e
I promise I'll be back in less than an hour.	nu'e do mi ba volve za lo cacra be li me'i pa
I promise I won't complain again today. Umm... I better take that back. This stinks!	nu'e do'u mi na za'u re'u pante ca lo cabna zei djedi i yy go'i nu'e nai i oi ti rigni
Do you promise?	nu'e pei
There are no comments yet.	nu'o zvati fa lo su'o pinka
He melted her heart.	ny pu runme zei gasnu lo risna pe fy
I have no son.	o'a nai no da bersa mi
Attention!	o'i
Watch out! There's a big hole there.	o'i da barda kevna va
Watch out, the man has a gun.	o'i lo nanmu cu ralte lo cecla zei xarci
Darn it!	oi
I am so lonely I think I'm going to cry.	oi cai ro'i mi mutce claxu zei cinmo
So annoying... Now I get a headache whenever I use the computer!	oi fanza i mi co'a cortu lo stedu ca ro nu pilno lo skami
You're hurting my arm.	oi gau do cortu fa lo mi birka
What I've done!	oi ma mi ba'o se zukte
I hurt my thumb doing a handspring.	oi mi cortu lo xance zei tamji ca lo nu xance plipe
He's kicking me!	i oi ra ca ca'o tikpa mi
Oops, I think we forgot Tom.	oi se'i pe'i mi'ai co'u morji fi la tom
One, two, three, four, five, six, seven, eight, nine, ten.	pa i re i ci i vo i mu i xa i ze i bi i so i dau
One, two, three, four, five, six, seven, eight, nine, ten.	pa i re i ci i vo i mu i xa i ze i bi i so i pa no
He had one daughter.	i ra pu ku se tixnu pa da
I accept, but only under one condition.	pa da zo'u mi friti zei zanru i ja nai da fasnu
There's one cup on the table.	pa kabri cu cpana le jubme
One dog and two people are jumping.	pa lo gerku e re lo prenu ca'o plipe
One of the tigers has escaped from the zoo.	pa lo tirxu pu pinfu zei cliva le jmive zei danlu zei muzga
One of the teenagers screamed.	pa lo verntineidja cu pu krixa
Someone among them wants to hug you.	pa me da'ai cu djica lo ka prami zei jgari do
Out of Alice, Bob and Kevin, only one doesn't like cats.	pa me la alis jo'u la bob jo'u la kevin na nelci lo mlatu
There's one piece left.	pa pagbu cu stali
One day she met a wolf in the woods.	pa roi ra penmi lo labno ne'i lo tricu zei foldi
It only happened once.	pa so'u roi pu fasnu
She is my daughter.	pa ta me mi tixnu
Exactly one student respects every professor.	pa tadni cu sinma ro ctuca
My unbiased opinion is that the movie is awful.	pa'e lo skina cu mutce xlali
Of course I'm biased, but Lojban really is quite good.	pa'e nai la lojban cu je'u xamgu
My dream is to become a teacher.	pacna fa mi lo nu ctuca
It's a cruel world.	i bu'u palci munje
One way or round trip?' - 'One way, please.'	pa mei je'i re mei farna e'o je nai
One way or round trip?' - 'One way, please.'	pa mei je'i re mei farna e'o pa mei po'o
He can speak ten languages.	pa no da zo'u ko'a kakne lo nu ce'u se bangu da
He is able to speak ten languages.	pa no da zo'u ko'a kakne lo nu ce'u se bangu da
What are your top ten favorite movies?	pa no ma poi skina cu traji co se nelci do
I want some paper.	papri au
This is the first time I've ever recruited a cook.	pa re'u lo nu mi pleji zei pilno lo jukpa cu cabna
What kind of person do you think I am?	pau do jinvi lo du'u mi mo kau prenu
You are asking about something that is the reason for something happening in the future, and/or a usage. What is that reason, and is it for something happening in the future, a usage, or both?	pau do te preti lo se du'u ma krinu lo nu balvi kei ji lo nu pilno kei
Huh? Or maybe did how many of what do what how? What do you think?	pau je'i xu ki'a cu'e mo fi'a xo ma pei
I wonder where she studied English conversation.	pau nai ko'a cilre fo ma fi lo nu casnu bau lo glico zei bangu
Have you caught that Unicorn yet?	pa zei se zei jirna kavbu ba'o xu ku
That way I kill two birds with one stone.	pe'a di'u ckaji lo nu mi catra re cipni pi'o pa rokci
You're in my heart.	pe'a do nenri lo mi risna
Those who live in glass houses should not throw stones.	pe'a lo blaci se zdani lo rokci cu renro e'u nai
The sun is the king of the sky, the moon is the queen of the stars.	pe'a lo solri ku nobli zei turni zei nanmu lo tsani i je lo lunra ku nobli zei turni zei ninmu loi tarci
Bad hair day'.	pe'a mabla kerfa djedi
It takes literally a minute to make the sauce.	pe'a nai lo nu zbasu lo sanso cu mentu li pa
I think you had better take a rest.	pe'i ei do ca surla zukte
I think that it's you.	i mi jinvi le du'u do ckaji
I guess you're right, Jane.	pe'i do drani doi jein
I think you hate Tom as much as he hates you.	pe'i do dunli la tom lo ka ce'u ce'u xebni
I think you're very cute.	pe'i do mutce melbi
I think you are mistaken.	pe'i do na drani
I think you like Tom.	pe'i do nelci la tom
I'm afraid you misunderstood me.	pe'i do pu jimpe zei srera fi lo se cusku be mi
You should give up drinking.	pe'i do i ancu lo ka co'u ta'e pinxe lo xalka
You should give up drinking and smoking.	pe'i do i ancu lo ka pinxe lo xalka gi'e sigja danmo zei vasxu vau co'u ta'e
I think that it's too big.	pe'i dukse barda
I think this is too expensive.	pe'i dukse kargu
I think it could happen.	pe'i ka'e fasnu
I think it might happen.	pe'i ka'e fasnu
He lived in Spain, I think.	pe'i ko'a pu xabju lo spano zei gugde
I think she's attracted to you.	pe'i ko'a se cinse zei melbi do
I think Tom is in love.	pe'i la tam prami zei cinmo
I think Tom will win.	pe'i la tom ba jinga
I think Tom and Mary like each other.	pe'i la tom ce la maris cu nelci zu'ai
I think Tom and Mary are in love.	pe'i la tom ce la maris cu prami zu'ai
I hope Tom wins.	i a'o la tom jinga
I don't think that this car was made in Germany.	pe'i le karce na zbasu vi la dotco zei gugde
I think he's angry.	i pe'i le nakni cu fengu
I think your answer is correct.	pe'i lo do danfu cu drani
I think that the Quechua flag is beautiful.	pe'i lo lanci be lo banke'u'e cu melbi
I think that my head is not empty.	pe'i lo mi stedu cu na'e kunti
I consider my driving skills to be above average.	pe'i lo nu mi kakne lo nu sazri lo karce cu zmadu ro so'i da
In my opinion, the fact that we can't easily send the zeroth one should be a reason for us not to try to send and sell the second one.	pe'i lo nu mi'ai na frili kakne lo nu benji la no moi cu mukti ei lo nu mi'ai na troci lo nu benji ja vecnu lo re moi
I think it's worth a try.	pe'i lo nu troci cu vamji
I think your father hoped you would go to college.	pe'i lo patfu be do pu djica lo nu do zvati lo ma'ucu'e
I think my girlfriend is kind of cute.	pe'i lo se prami be mi cu milxe zei melbi
For my part, having you lot with me is more reassuring than the police or anything!	pe'i lo za'i lo ro do kansa mi cu zmadu tu'a lo pulji e lo drata lo ka mi kufra ce'u
I think I can persuade Tom to go.	pe'i mi kakne lo ka bapli lo nu la tom cu klama
I think I added too much sugar.	pe'i mi pu jmina du'e lo sakta
I think I drank too much.	pe'i mi pu pinxe du'e da
I think we agree, the past is over.	pe'i mi'o tugni i ba'o purci
I don't think that's necessary.	i pe'i na sarcu
I don't think that anybody knows the answer.	pe'i no da djuno fi lo danfu
I think nobody has ever done such a thing before.	pe'i no prenu pu'au pu'i gasnu la'e di'u
In my opinion, she is correct.	i pe'i le fetsi cu zukte lo zabna
I think he's happy.	i pe'i le nakni cu gleki
I think she is happy.	i pe'i le fetsi cu gleki
I think they are happy.	i pe'i lei za'u da gleki
I think they're happy.	pe'i ra gleki
I think we're all a bit crazy.	pe'i ro mi'o su'o va'ei jai fenki
I think that he will succeed.	pe'i ta ba snada
I think you're right.	pe'i tu'a do drani
I think it's worth asking.	pe'i vamji fa lo nu preti zei cusku
I think it is best not to be impolite.	pe'i xamgu zei traji fa lo nu da'i na to'e clite
I think it's better not to try it.	pe'i xamgu zei zmadu fa lo nu na troci
Please.	pe'u
Please go right away.	pe'u cliva zi cai
Please carry the chair into the adjacent room.	pe'u do ko bevri lo stizu lo re'o kumfa
Please put their name on everything they take with them.	pe'u do ko ciska le cmene be ko'a ro se lebna be ko'a
Please make some tea.	pe'u do ko jukpa su'o tcati
Sing something, please.	pe'u do sanga
Could you please open a window? - Sure.	pe'u do'u ko kalri zei gasnu lo canko i vi'o
Please don't feed the animals.	pe'u do'u ko na dunda lo cidja lo danlu
Please delete this sentence.	pe'u do'u ko vimcu dei
Please go at the most convenient time for you.	pe'u ko klama se ti'u lo mu'e do kufra
Could you speak louder? I'm hard of hearing.	pe'u ko lauzengau i mi milxe lo ka tirna zei kakne
Please wait until the bus has come to a complete stop before standing up and retrieving your luggage.	pe'u ko lo nu lo sorpeka cu klama zei sisti cu denpa fu lo nu sa'ibi'o gi'e cpacu lo do klama zei se zei ponse
Would you please stop pacing around like that and just sit down for a second?	pe'u ko na pensi zei cadzu gi'e ze'i zutse
Please wait a minute.	pe'u ko ze'i denpa
Why don't you sit down and relax?	pe'u ko zutse gi'e surla
Can you lend me some money? I'm skint.	pe'u mi jdini zei jbera ko i mu'i bo loi mi jdini cu no mei
Please don't take pictures here.	pe'u na vi kacmterxra
Please, I'd like you to lend this to me.	pe'u do'u mi jbera ti do
And you, how are you?	pei
How are you doing?	pei
How are you?	pei
How are you? Did you have a good trip?	pei i xu do pu ba'o kufra litru
Are you angry?	pei o'o nai
Are you comfortable?	pei o'u
How about tonight?	pei ca lo ca nicte
Do you want to eat?	pei citka
Would you like to dance with me?	pei do dansu kansa mi
Is there anything you want to say?	pei do djica lo ka cusku da
Is there anything you want to tell us?	pei do djica lo ka cusku fi mi'ai fe da
Do you know how to use this machine?	pei do djuno lo du'u ta'i ma kau pilno le vi minji
Did you understand what he wanted to say?	pei do jimpe lo du'u ra djica lo ka cusku ma kau
Did you understand what he meant?	pei do jimpe lo du'u ra te smuni ma kau
Can you see my father?	pei do ka'e viska lo be mi patfu
Are you all alone?	pei do mulno no zei kansa
Do you drink coffee?	pei do pinxe lo ckafi
Do you see my father?	pei do pu viska lo be mi patfu
Do you know the family?	pei do se slabu le lanzu
Could you help us translate this text?	pei do sidju mi'a lo ka traduki ti noi uenzi
Could you tell me?	pei do skicu fi mi
Do you study by discussing?	pei do tadni ta'i lo nu casnu
Are you still alone?	pei do za'o no zei kansa
Can you come to the party?	pei do zvati lo te salci
How are you, Mike?	i do cinmo ma doi la maik
How are you, Tom?	i do cinmo ma doi la tom
What shall we play?	i mi'ai ci'ekei ma au dai
It is very hot in this room, isn't it?	pei glare ne'i le vi kumfa
It is very hot in this room, isn't it?	pei glare ne'i lo vi kumfa
How about a cup of coffee?	pei kabri lo ckafi
Is Tom alone now?	i xu la tom ca na'o kansa no da
How did you like the party?	pei li'i salci
How did you enjoy the party?	pei lo nu zei salci
May I help you find something?	pei mi sidju do lo ka to'e cirko da
Can we come too?	pei mi'ai ji'a tsuku
Can we come, too?	pei mi'ai ji'a tsuku
Shall we play?	pei mi'ai kelci
Shall we go together?	pei mi'o kansa zu'ai lo ka klama
Are we agreed?	pei mi'o simxu to'e fapro
Isn't it true?	i xu nai jetnu
Do you think he would forgive me?	pei ra fraxu da'i mi
Do you think she would forgive me?	pei ra fraxu da'i mi
Is that what Tom would want?	pei ra se djica da'i la tom
Can you help me?	pei sidju mi
Really? Why?	pei je'u ki'u ma
Really? Why?	pei je'u mu'i ma
Are you serious?	pei zo'o nai
The entire colony will inherit the mutant DNA.	pi ro le cecmu cu ba cerda le binxo me dy ny a bu
The size of the universe is unimaginable.	pi ro remna na kakne lo nu ro'e viska be le ni munje
He is almost always home.	pi so'a roi zdani zvati
A good many of the pictures on exhibition were sold on the opening day.	pi so'i loi pixra poi se jarco cu se vecnu ca le pa moi djedi
He jumped out of bed.	plipe fi lo ckana
It's complicated.	pluja
It's a complicated story.	pluja lisri
It's nice.	pluka
Have a nice weekend.	pluka jeftfanmo di'ai
Nice suit.	pluka ke clite pastu
The only thing is, unicorns don't exist.	po'o lo pa zei se zei jirna na zasti
Do you speak Japanese?	ponjo zei bangu do xu
To love life is to love God.	prami go le pu'u jmive gi la cevni
It's perfect.	prane
Ask Tom.	preti fi ko la tam
I asked him about the accident.	preti lo snuti mi ra
She got nothing in reward for her kindness.	pu ba'o cnemu fe ko'a lo ka xendo no da
It had snowed.	pu ba'o si'ecarvi
The British commander was forced to surrender.	pu bapli fe lo nu lo brito vo zei moi zei jatna cu randa
Twas brillig, and the slithy toves did gyre and gimble in the wabe; All mimsy were the borogoves, and the mome raths outgrabe.	pu brilugi i loi sliti tovzi ja'a zarna carna zi lo blixa i pu ku se mimsi lo xebro zei -govzi- i je loi zdaraxa pu ku krixa
She is the one who took care of his wound.	pu carmi carvi ze'e lo donri
It was a bright cold day in April, and the clocks were striking thirteen.	pu carmi je lenku donri ca lo vo zei masti i sance zei sinxa lo junla la pacicac
It was raining.	i pu ca'o carvi
It rained yesterday.	pu carvi ca lo purci zei lamji zei djedi
It was raining that day.	pu carvi ze'a lo djedi be la'e do'i
The rain continued all day.	pu carvi ze'a pi ro lo djedi
How did it feel like?	pu cinmo ma
It was a test.	pu cipra
That was odd.	pu cizra
It was small.	pu cmalu
I was tied up until very late getting some things in order.	pu co'u lo mutce lerci mi rinju lo nu ganzu
He said, 'I'm from Canada.'	pu cusku lu mi se gugde lo kenedys li'u
He was wearing a tuxedo.	pu dasni lo taksido
She often spoke about our curse.	pu di'i tavla fi lo nu te dapma be mi'ai
He found it impossible to lift the lid.	pu facki lo du'u to'e se cumki lo nu lafti lo gacri
It happened in Rome.	pu fasnu bu'u la rom
How did this happen?	pu fasnu ta'i ma
That was only a year ago.	pu fasnu za lo nanca be li so'u pa
It happened very fast.	pu fausutrtce
He received rough treatment.	pu lifri zei gasnu ko'a lo ka vlile
He offered me some orange jam.	pu friti lo narju zei nimre pesxu mi
She offered me some marmalade.	pu friti lo narju zei nimre pesxu mi
How did it feel like?	pu ganse ma
He collected bits of information.	pu jmaji zei gasnu lo datni spisa
He showed the forgery to my friends.	pu jarco tu'a lo palci fukpi za'u me mi pendo
He decided to go there.	pu jdice lo ka klama ta
That was really interesting.	pu je'a cinri
No less than twenty houses were burnt down.	pu jelca daspo su'o re no zdani
He went to the United States to study medicine.	pu klama lo gugde'usu mu'i lo nu tadni lo mikce zei saske
Settlers were forced off their land.	pu cliva zei bapli le xa'ubi'o le ri tutra
Don't move till I get back.	pu lo nu mi co'i volta vau ko na muvdu
He took off his clothes.	pu lunbe zei binxo
She took off her clothes.	pu lunbe zei binxo
It was a miracle.	pu makfa
It was dark blue.	pu manku blanu
It was a dark night, with no moon.	pu manku nicte se cau lo lunra
He hid it behind the door.	pu mipri ko'a ta'i lo nu trixgau fi lo vorme
What kind of car was it?	pu mo karce
He died from wounds.	i le bi'u nai nakni pu ri'a lo ve xrani co'a morsi
He died from wounds.	i ra pu ri'a tu'a loi cagna co'a morsi
The pain was agonizing.	pu mutce cortu
It happened very fast.	pu mutce lo ka sutra lo ka fasnu
It was a lot of fun.	pu mutce zdile
He had no idea what to expect.	pu na djuno lo du'u ei vo'a kanpe ma kau
It wasn't easy to convince her.	pu na frili fa lo ka jai gau birti fai le fetsi
That was not necessary.	pu na sarcu
He could not sleep because of the heat.	pu na sipna ri'a lo du'u glare
It wasn't a joke.	pu na xajmi se cusku
It was hard at first.	pu nandu ca lo to'e fanmo
It was night.	pu nicte
It has never been done before.	pu no roi
He promised me that he would come at four.	pu nupre fi mi fe lo nu vo'a ba klama ti'u li vo
He was my friend.	pu pendo mi
He jumped out the window.	pu plipe jo'u cu pagre lo canko
She liked it.	pu pluka ko'a
It was a wise decision.	pu racli se jdice
He asked me if I liked mathematics.	pu preti zei cusku fi mi fe lo se du'u xu kau mi nelci lo cmaci
He had three sons who became lawyers.	pu se bersa ci da noi binxo lo flalu zei certu
It was a secret.	pu se mipri
It was a mistake.	pu se srera
It snowed.	pu si'ecarvi
This was your idea, wasn't it?	pu sidbo fi do xu nai
It seemed to be a good idea.	pu simlu lo ka xamgu sidbo
He looked for them for five hours.	pu sisku tu'a za'u ta ca'o lo mu cacra
There has been an accident.	pu snuti
